question_id,attempts,success_rate,avg_time,median_time,time_std,success_z,time_z,difficulty
q8989,21,0.47619047619047616,29.666666666666668,31.0,18.081297888518215,-1.540543285310001,0.3021738950634952,1.842717180373496
q899,24,0.7916666666666666,16.958333333333332,17.0,1.9219366742195603,0.22112141799563673,-0.7608293548949822,-0.9819507728906189
q8990,17,0.7647058823529411,26.529411764705884,26.0,9.199984015331383,0.07056849662545449,0.03975457781241504,-0.03081391881303945
q8991,10,0.7,32.2,23.5,26.60325794584816,-0.29075851466298264,0.5140774937437426,0.8048360084067252
q8992,19,0.5263157894736842,23.789473684210527,19.0,14.374278522448899,-1.2606362818056296,-0.1894307140631172,1.0712055677425123
q8993,13,0.6153846153846154,19.076923076923077,19.0,7.847096474296916,-0.763263067886323,-0.5836174637921944,0.17964560409412866
q8994,13,0.7692307692307693,28.615384615384617,22.0,20.151668506348145,0.0958361197924786,0.21423819115772458,0.11840207136524598
q8995,26,0.7307692307692307,27.5,22.5,14.436758638974334,-0.11893867712722228,0.12094055408696783,0.2398792312141901
q8996,15,0.8666666666666667,16.266666666666666,14.0,9.542885657214313,0.6399322719890529,-0.8186846137451812,-1.458616885734234
q8997,25,0.76,23.0,15.0,18.287062822297806,0.04429016853175031,-0.25546715409505033,-0.29975732262680066
q8998,16,0.4375,21.9375,20.5,14.442847133904497,-1.7565965036399376,-0.3443411963046935,1.412255307335244
q8999,13,0.7692307692307693,25.307692307692307,18.0,19.465287973658032,0.0958361197924786,-0.06243756015555392,-0.15827367994803251
q9,24,0.9583333333333334,23.291666666666668,22.0,9.22887324917161,1.1518122046476722,-0.23107035819436386,-1.382882562842036
q90,34,0.9411764705882353,22.235294117647058,22.0,4.78038177459431,1.0560058001393742,-0.3194318626750012,-1.3754376628143754
q900,24,0.6666666666666666,16.083333333333332,15.0,4.9424221017517365,-0.4768966719933896,-0.8340197425970413,-0.35712307060365167
q9000,12,0.8333333333333334,21.0,19.5,8.190904046007931,0.4537941146586459,-0.42275946884261395,-0.8765535835012599
q9001,21,0.6666666666666666,27.38095238095238,28.0,13.926507783634024,-0.4768966719933896,0.11098267820913654,0.5878793502025261
q9002,11,1.0,18.09090909090909,14.0,15.559270840592404,1.3844849013106808,-0.6660937448390701,-2.050578646149751
q9003,27,0.6296296296296297,26.444444444444443,25.0,22.07040017993702,-0.6837168468049526,0.03264738797019801,0.7163642347751507
q9004,15,0.9333333333333333,28.333333333333332,26.0,15.117003986366132,1.012208586649867,0.1906456852317859,-0.821562901418081
q9005,17,1.0,27.0,21.0,20.958291915134687,1.3844849013106808,0.07911747540007692,-1.3053674259106038
q9006,11,0.9090909090909091,30.545454545454547,23.0,21.087264575395437,0.8768353813186615,0.375681124270758,-0.5011542570479035
q9007,16,0.6875,37.5,31.5,20.438525713302646,-0.360560323661885,0.957402127824786,1.317962451486671
q9008,19,0.6842105263157895,23.263157894736842,21.0,13.278395591097752,-0.37892922076685925,-0.23345500741773928,0.14547421334911997
q9009,21,0.5714285714285714,34.666666666666664,37.0,13.458578429140772,-1.0087199786516954,0.7204046819324039,1.7291246605840993
q901,38,0.9210526315789473,16.07894736842105,16.0,2.9074143704465962,0.9436313707912956,-0.8343866117083297,-1.7780179824996254
q9010,18,1.0,24.055555555555557,14.5,21.642746977498632,1.3844849013106808,-0.16717398797828048,-1.5516588892889613
q9011,16,0.4375,33.5,28.5,19.390719429665317,-1.7565965036399376,0.6228174983296587,2.379414001969596
q9012,19,0.5789473684210527,26.42105263157895,19.0,25.534977730934056,-0.9667339281260393,0.03069075270999283,0.9974246808360321
q9013,31,0.41935483870967744,34.74193548387097,29.0,23.001402481784286,-1.8579217102512477,0.7267006292616135,2.5846223395128614
q9014,10,0.7,26.8,23.0,8.093893445747302,-0.29075851466298264,0.06238824392532062,0.35314675858830324
q9015,13,0.6923076923076923,25.53846153846154,25.0,10.674075952320063,-0.33371347404692253,-0.043134600761604046,0.2905788732853185
q9016,23,0.9565217391304348,15.434782608695652,10.0,18.678685195495188,1.1416960004449326,-0.8882685185749648,-2.0299645190198974
q9017,17,0.47058823529411764,25.294117647058822,26.0,8.114529452487933,-1.5718270092310778,-0.06357302835519801,1.5082539808758797
q9018,11,0.8181818181818182,19.545454545454547,19.0,5.820028116145768,0.3691858613266428,-0.5444266068408419,-0.9136124681674846
q9019,19,0.8421052631578947,32.36842105263158,22.0,22.301496029329485,0.5027778402719104,0.5281652676172216,0.025387427345311186
q902,106,0.8018867924528302,17.92452830188679,16.0,10.972431352046904,0.2781920794412808,-0.6800108585016034,-0.9582029379428842
q9020,26,0.7307692307692307,33.73076923076923,32.5,17.542081272888215,-0.11893867712722228,0.6421204577236086,0.7610591348508309
q9021,22,0.8181818181818182,15.363636363636363,13.0,7.9555039620405745,0.3691858613266428,-0.8942196285857478,-1.2634054899123905
q9022,22,1.0,29.818181818181817,15.5,28.39120649181021,1.3844849013106808,0.3148475552716437,-1.0696373460390372
q9023,18,0.7222222222222222,16.555555555555557,14.0,10.472497439215685,-0.1666664097760444,-0.7945201682816441,-0.6278537585055997
q9024,14,0.5714285714285714,32.142857142857146,26.5,18.99739716121919,-1.0087199786516954,0.5092977133223836,1.5180176919740789
q9025,18,0.5555555555555556,17.166666666666668,14.5,10.809853892466382,-1.0973571964280793,-0.7434030721087774,0.35395412431930184
q9026,27,0.5185185185185185,17.555555555555557,15.0,12.747045912178221,-1.304177371239643,-0.7108740109078623,0.5933033603317807
q9027,10,0.6,23.3,20.0,11.411982007229653,-0.8491729866542035,-0.2303733068829157,0.6187996797712878
q9028,8,0.875,17.0,16.5,7.653197277702214,0.6864668113216544,-0.7573440983377412,-1.4438109096593956
q9029,17,0.7647058823529411,22.88235294117647,19.0,16.182097951676322,0.07056849662545449,-0.2653078784919658,-0.3358763751174203
q903,31,0.9032258064516129,15.193548387096774,15.0,2.41411619215963,0.8440837993836925,-0.9084468342387664,-1.7525306336224589
q9030,12,0.3333333333333333,22.25,26.0,13.665650368716449,-2.3382782452974595,-0.3182017721253867,2.0200764731720726
q9031,17,0.6470588235294118,25.41176470588235,23.0,13.592547698690503,-0.586389705717158,-0.05373230395828254,0.5326574017588754
q9032,16,0.5,12.4375,13.0,4.857554254286136,-1.4075874586454244,-1.1389796913556207,0.26860776728980373
q9033,15,0.6,29.0,27.0,12.351980754981305,-0.8491729866542035,0.24640979014764056,1.095582776801844
q9034,9,1.0,13.222222222222221,14.0,5.238744548500571,1.3844849013106808,-1.073340692860917,-2.457825594171598
q9035,10,0.7,24.4,20.5,12.1764800606196,-0.29075851466298264,-0.1383625337717559,0.15239598089122675
q9036,15,0.7333333333333333,29.0,22.0,20.601664287832943,-0.10462035733257564,0.24640979014764056,0.3510301474802162
q9037,16,0.8125,27.6875,17.5,18.92694287693252,0.3374577663271413,0.13662420859455193,-0.20083355773258937
q9038,8,0.75,25.5,22.5,17.952317797034294,-0.011551278667371843,-0.046351760660595785,-0.03480048199322394
q9039,9,0.6666666666666666,19.444444444444443,18.0,11.748522365718072,-0.4768966719933896,-0.5528757136462746,-0.07597904165288505
q904,27,0.8518518518518519,15.851851851851851,15.0,2.2481394650090225,0.5572042020644274,-0.8533822790261574,-1.4105864810905848
q9040,15,0.4666666666666667,29.333333333333332,27.0,19.37843671516899,-1.5937256159758315,0.2742918426055677,1.8680174585813991
q9041,11,0.6363636363636364,33.54545454545455,28.0,15.851584377365164,-0.6461131786573958,0.6266195963921034,1.2727327750494992
q9042,20,0.85,23.75,19.5,15.039859321850475,0.546863193323849,-0.19273253606471397,-0.739595729388563
q9043,17,0.8823529411764706,29.176470588235293,25.0,20.131552641679324,0.7275266989680677,0.26117087674301376,-0.4663558222250539
q9044,12,0.4166666666666667,25.083333333333332,22.5,12.880276206336383,-1.8729328519714419,-0.08120432623300497,1.791728525738437
q9045,11,0.36363636363636365,21.272727272727273,21.0,9.023202414784999,-2.169061738633453,-0.39994688046794613,1.7691148581655072
q9046,10,0.8,22.8,19.5,15.640403518522856,0.26765595732823894,-0.27219638556980663,-0.5398523428980455
q9047,12,0.9166666666666666,25.166666666666668,22.0,13.04421385716729,0.919139507984663,-0.07423381311852296,-0.993373321103186
q9048,14,0.6428571428571429,19.571428571428573,19.0,10.404986125110225,-0.6098524986579655,-0.5422539793765878,0.06759851928137772
q9049,11,0.8181818181818182,20.272727272727273,17.0,12.23185111985025,0.3691858613266428,-0.4835930378417279,-0.8527788991683707
q905,77,0.4805194805194805,18.428571428571427,17.0,4.870503517222651,-1.5163694986437144,-0.6378495878037673,0.8785199108399471
q9050,10,0.9,22.6,17.0,15.721181748060657,0.8260704293194598,-0.28892561704456293,-1.1149960463640227
q9051,12,1.0,14.083333333333334,11.0,8.543560396136042,1.3844849013106808,-1.0013120573446048,-2.385796958655286
q9052,13,0.46153846153846156,33.30769230769231,26.0,23.71140588895499,-1.6223622555651247,0.6067316988347006,2.229093954399825
q9053,19,0.47368421052631576,33.31578947368421,31.0,21.90649987656872,-1.5545386354852195,0.6074089956555412,2.1619476311407606
q9054,14,0.8571428571428571,27.0,23.0,14.570782144678862,0.5867499413232219,0.07911747540007692,-0.5076324659231449
q9055,13,0.5384615384615384,23.53846153846154,17.0,16.701374118194508,-1.1928126617257242,-0.21042691550916767,0.9823857462165565
q9056,5,0.8,23.4,15.0,17.558473737771173,0.26765595732823894,-0.2220086911455377,-0.48966464847377666
q9057,8,0.75,20.25,17.5,8.310922245541018,-0.011551278667371843,-0.48549408687295026,-0.47394280820557844
q9058,15,0.7333333333333333,27.066666666666666,28.0,9.261800709416738,-0.10462035733257564,0.08469388589166237,0.189314243224238
q9059,13,0.8461538461538461,29.846153846153847,23.0,20.987481005932057,0.5253857136318791,0.31718730792545596,-0.20819840570642317
q906,51,0.6470588235294118,16.92156862745098,16.0,6.330381148887962,-0.586389705717158,-0.7639045812690182,-0.17751487555186019
q9060,12,0.8333333333333334,26.166666666666668,24.5,13.536706550798248,0.4537941146586459,0.00941234425525885,-0.44438177040338706
q9061,20,0.55,20.1,19.5,9.060614595164353,-1.1283802226498136,-0.49804101047901744,0.6303392121707962
q9062,17,0.5294117647058824,36.705882352941174,32.0,18.462003906274482,-1.2433479080597711,0.890977238145606,2.134325146205377
q9063,7,0.42857142857142855,31.0,34.0,16.77299416721217,-1.806454938639154,0.41370210489520415,2.2201570435343583
q9064,12,0.5833333333333334,27.0,21.0,20.342521520651804,-0.9422420653194067,0.07911747540007692,1.0213595407194835
q9065,11,1.0,20.454545454545453,18.0,8.33503013028311,1.3844849013106808,-0.4683846455919496,-1.8528695469026304
q9066,10,0.9,16.0,16.0,3.858612300930075,0.8260704293194598,-0.840990255711523,-1.6670606850309828
q9067,18,0.5,27.055555555555557,21.5,22.118590057772465,-1.4075874586454244,0.08376448414306494,1.4913519427884894
q9068,21,0.6190476190476191,19.38095238095238,14.0,14.654269652480775,-0.7428083253225422,-0.5581865807811179,0.18462174454142422
q9069,13,0.9230769230769231,17.76923076923077,15.0,11.826198643645995,0.9549353074712802,-0.693000900357909,-1.647936207829189
q9070,17,0.8235294117647058,26.529411764705884,21.0,16.800735278027357,0.3990475977967611,0.03975457781241504,-0.35929301998434604
q9071,15,0.6666666666666666,21.733333333333334,17.0,11.603365685786828,-0.4768966719933896,-0.36141895343517383,0.11547771855821576
q9072,8,1.0,15.0,15.5,6.187545093630776,1.3844849013106808,-0.9246364130853048,-2.3091213143959854
q9073,13,0.6153846153846154,20.923076923076923,22.0,9.844300707021114,-0.763263067886323,-0.4291937886405971,0.33406927924572594
q9074,11,0.6363636363636364,21.90909090909091,22.0,9.648363026488436,-0.6461131786573958,-0.3467175075937213,0.29939567106367454
q9075,16,0.75,26.875,24.0,14.379962911403258,-0.011551278667371843,0.0686617057283542,0.08021298439572605
q9076,15,0.8666666666666667,14.133333333333333,13.0,9.085834081270743,0.6399322719890529,-0.9971297494759157,-1.6370620214649687
q9077,10,0.8,12.6,5.5,12.790621564255586,0.26765595732823894,-1.1253871907823811,-1.39304314811062
q9078,23,0.6956521739130435,24.043478260869566,17.0,18.20459048219723,-0.3150374047495573,-0.16818420727023442,0.1468531974793229
q9079,10,0.9,16.9,15.5,6.297265720577111,0.8260704293194598,-0.7657087140751194,-1.5917791433945792
q908,36,0.8611111111111112,15.277777777777779,15.0,3.4443420363680586,0.6089092457673185,-0.9014013693703653,-1.510310615137684
q9080,12,0.9166666666666666,13.25,12.0,6.326351813859806,0.919139507984663,-1.0710171884894228,-1.9901566964740858
q9081,15,0.8,15.2,13.0,6.878538050653331,0.26765595732823894,-0.9079071816105485,-1.1755631389387875
q9082,15,0.7333333333333333,17.533333333333335,16.0,11.038029499783702,-0.10462035733257564,-0.7127328144050574,-0.6081124570724817
q9083,18,0.7222222222222222,32.611111111111114,31.0,18.46503496719866,-0.1666664097760444,0.5484653584418528,0.7151317682178973
q9084,28,0.75,18.285714285714285,15.5,14.694058115964559,-0.011551278667371843,-0.6497990388571646,-0.6382477601897928
q9085,12,0.5,20.75,17.0,12.962358090745962,-1.4075874586454244,-0.44367100818605937,0.9639164504593651
q9086,16,0.75,21.125,17.0,11.301179879404923,-0.011551278667371843,-0.4123036991708912,-0.4007524205035194
q9087,17,0.6470588235294118,35.470588235294116,25.0,26.438886245119193,-0.586389705717158,0.7876496319779933,1.3740393376951512
q9088,16,1.0,12.4375,9.0,9.069867694735136,1.3844849013106808,-1.1389796913556207,-2.5234645926663015
q9089,18,0.7777777777777778,19.38888888888889,15.5,9.9949333569793,0.14356385244130074,-0.5575227223892624,-0.7010865748305631
q909,31,0.8064516129032258,14.903225806451612,16.0,3.048003048004572,0.3036826974567043,-0.9327312025085741,-1.2364138999652785
q9090,10,0.5,18.2,16.0,7.814516406449389,-1.4075874586454244,-0.656968709489203,0.7506187491562214
q9091,12,0.5,19.916666666666668,17.5,10.799480907839406,-1.4075874586454244,-0.5133761393308774,0.894211319314547
q9092,10,0.6,18.6,17.0,10.383747985300019,-0.8491729866542035,-0.6235102465396901,0.22566274011451337
q9093,22,0.9090909090909091,21.045454545454547,16.0,14.529042418310768,0.8768353813186615,-0.4189573707801692,-1.2957927520988306
q9094,19,0.7894736842105263,24.05263157894737,25.0,10.715895172906702,0.20887548659232075,-0.16741856738580618,-0.37629405397812693
q9095,16,0.8125,19.5,20.0,10.178408519999579,0.3374577663271413,-0.5482287049032867,-0.885686471230428
q9096,11,0.45454545454545453,31.727272727272727,22.0,25.931027396117223,-1.6614122186414342,0.47453567389431817,2.1359478925357522
q9097,18,0.7222222222222222,15.777777777777779,15.5,11.259273592468803,-0.1666664097760444,-0.8595782906834745,-0.6929118809074301
q9098,13,0.5384615384615384,23.53846153846154,20.0,13.003944174848034,-1.1928126617257242,-0.21042691550916767,0.9823857462165565
q9099,10,0.4,24.4,21.5,12.518430856585466,-1.9660019306366454,-0.1383625337717559,1.8276393968648894
q91,13,1.0,18.307692307692307,19.0,2.5293153020997394,1.3844849013106808,-0.6479606617720266,-2.0324455630827076
q910,22,0.6818181818181818,15.909090909090908,16.0,1.1916012000302028,-0.3922884186613865,-0.8485944518364122,-0.45630603317502577
q9100,21,0.9047619047619048,17.857142857142858,11.0,16.264334337087742,0.852661594652375,-0.6856473920173567,-1.5383089866697317
q9101,11,0.7272727272727273,19.818181818181817,19.0,7.997726949804949,-0.13846365866537652,-0.5216140184661744,-0.38315035980079787
q9102,14,0.6428571428571429,18.357142857142858,14.5,9.834062802768305,-0.6098524986579655,-0.6438243133304659,-0.03397181467250032
q9103,13,0.7692307692307693,24.53846153846154,24.0,8.099540980979361,0.0958361197924786,-0.12678075813538586,-0.22261687792786444
q9104,13,0.5384615384615384,28.615384615384617,27.0,16.730901856238262,-1.1928126617257242,0.21423819115772458,1.4070508528834487
q9105,19,0.8421052631578947,26.263157894736842,29.0,10.444786606315228,0.5027778402719104,0.01748346470360615,-0.48529437556830424
q9106,10,0.8,14.8,11.0,9.235198367598224,0.26765595732823894,-0.9413656445600611,-1.2090216018883
q9107,9,1.0,21.333333333333332,23.0,5.07444578254611,1.3844849013106808,-0.39487741638468676,-1.7793623176953677
q9108,13,0.6153846153846154,22.692307692307693,20.0,12.0511729400407,-0.763263067886323,-0.2812044332869831,0.48205863459933995
q9109,9,0.6666666666666666,23.11111111111111,19.0,10.57644132547007,-0.4768966719933896,-0.24617313660907458,0.230723535384315
q911,39,0.5897435897435898,15.461538461538462,15.0,2.521968256469474,-0.9064462658327901,-0.8860304942974054,0.020415771535384653
q9110,19,0.5263157894736842,27.42105263157895,24.0,12.180657660924206,-1.2606362818056296,0.11433691008377464,1.3749731918894041
q9111,20,0.65,22.55,22.0,10.018272778961661,-0.5699657506585928,-0.29310792491325205,0.27685782574534074
q9112,7,0.8571428571428571,15.857142857142858,15.0,10.05698051817031,0.5867499413232219,-0.8529397067649204,-1.4396896480881423
q9113,18,0.4444444444444444,25.166666666666668,20.0,19.208607139386608,-1.7178177208627696,-0.07423381311852296,1.6435839077442467
q9114,14,0.9285714285714286,20.142857142857142,18.0,11.863694734240793,0.9856174213169516,-0.4944561751629984,-1.48007359647995
q9115,14,0.9285714285714286,22.714285714285715,17.0,15.10694476788011,0.9856174213169516,-0.279366056201845,-1.2649834775187967
q9116,13,0.46153846153846156,26.615384615384617,21.0,16.013215695889347,-1.6223622555651247,0.04694587641016096,1.6693081319752856
q9117,11,0.9090909090909091,20.09090909090909,16.0,9.94439083558712,0.8768353813186615,-0.49880143009150657,-1.375636811410168
q9118,8,0.875,19.875,18.0,6.62112420320641,0.6864668113216544,-0.5168613958881184,-1.2033282072097728
q9119,19,0.5263157894736842,25.473684210526315,23.0,13.857883520672072,-1.2606362818056296,-0.048552975328326954,1.2120833064773027
q912,28,0.75,15.714285714285714,16.0,1.80240873518668,-0.011551278667371843,-0.8648891578183179,-0.853337879150946
q9120,19,0.5789473684210527,22.526315789473685,22.0,11.132377309514958,-0.9667339281260393,-0.29508901811421007,0.6716449100118292
q9121,10,0.6,29.3,31.5,8.512082915218553,-0.8491729866542035,0.2715036373597751,1.1206766240139787
q9122,9,0.5555555555555556,25.88888888888889,23.0,20.00902574117768,-1.0973571964280793,-0.013822699459680607,1.0835344969683987
q9123,7,0.5714285714285714,27.0,21.0,19.37352144896052,-1.0087199786516954,0.07911747540007692,1.0878374540517723
q9124,14,0.9285714285714286,23.714285714285715,24.5,8.342924883060833,0.9856174213169516,-0.19571989882806323,-1.1813373201450148
q9125,15,0.7333333333333333,15.333333333333334,16.0,7.237468644557458,-0.10462035733257564,-0.8967543606273775,-0.7921340032948018
q9126,16,0.9375,16.8125,15.0,9.744870445521581,1.0354758563161677,-0.7730277528453252,-1.8085036091614928
q9127,16,0.5625,22.4375,21.0,11.366434503982916,-1.0585784136509113,-0.30251811761780256,0.7560602960331088
q9128,8,1.0,19.5,19.5,6.164414002968976,1.3844849013106808,-0.5482287049032867,-1.9327136062139676
q9129,15,0.6,18.6,20.0,6.832694511370626,-0.8491729866542035,-0.6235102465396901,0.22566274011451337
q913,32,0.96875,13.375,14.0,2.310564796195803,1.2099803788134242,-1.0605614188177002,-2.2705417976311244
q9130,17,0.5882352941176471,29.0,28.0,13.138683343470912,-0.9148688068884646,0.24640979014764056,1.1612785970361053
q9131,15,0.7333333333333333,26.866666666666667,26.0,13.442292888314778,-0.10462035733257564,0.06796465441690605,0.1725850117494817
q9132,11,0.9090909090909091,21.818181818181817,22.0,10.805722389717236,0.8768353813186615,-0.35432170371861077,-1.2311570850372722
q9133,12,0.9166666666666666,18.666666666666668,14.0,12.257341646638729,0.919139507984663,-0.6179338360481047,-1.5370733440327677
q9134,24,0.5833333333333334,29.916666666666668,26.5,18.85624488105977,-0.9422420653194067,0.32308543440694065,1.2653274997263473
q9135,8,0.75,32.625,30.0,14.38190827791242,-0.011551278667371843,0.5496271106275996,0.5611783892949714
q9136,8,0.5,29.25,25.5,16.790728734291772,-1.4075874586454244,0.267321329491086,1.6749087881365106
q9137,15,0.8,15.8,11.0,10.206440543667933,0.26765595732823894,-0.8577194871862793,-1.1253754445145183
q9138,17,0.8823529411764706,35.529411764705884,30.0,23.72793092290925,0.7275266989680677,0.7925699941764514,0.0650432952083837
q9139,9,0.7777777777777778,17.555555555555557,20.0,7.891627067834476,0.14356385244130074,-0.7108740109078623,-0.854437863349163
q914,28,0.8928571428571429,13.5,13.0,3.676753801727622,0.7861836813200871,-1.0501056491459775,-1.8362893304660646
q9140,15,0.5333333333333333,29.066666666666666,25.0,15.00698250180641,-1.2214493013150174,0.251986200639226,1.4734355019542433
q9141,14,0.7857142857142857,17.571428571428573,14.5,9.54917866556141,0.18788246132949274,-0.7095462941241514,-0.8974287554536441
q9142,12,0.4166666666666667,33.333333333333336,23.5,21.722771183225863,-1.8729328519714419,0.6088764721006953,2.4818093240721373
q9143,14,0.42857142857142855,22.285714285714285,21.5,8.606156753506996,-1.806454938639154,-0.31521440936203743,1.4912405292771165
q9144,17,0.8823529411764706,20.529411764705884,13.0,16.325278125727383,0.7275266989680677,-0.4621223664302758,-1.1896490653983434
q9145,17,0.7647058823529411,26.941176470588236,25.0,14.771046798700889,0.07056849662545449,0.07419711320161919,0.0036286165761647005
q9146,12,0.5833333333333334,20.583333333333332,19.5,10.370047193136529,-0.9422420653194067,-0.45761203441502313,0.48463003090438356
q9147,16,0.6875,14.3125,15.0,6.759869328125607,-0.360560323661885,-0.9821431462797797,-0.6215828226178948
q9148,11,0.7272727272727273,31.272727272727273,26.0,19.875064322365898,-0.13846365866537652,0.43651469326987197,0.5749783519352485
q9149,11,0.8181818181818182,14.363636363636363,15.0,5.005451573489195,0.3691858613266428,-0.9778657859595296,-1.3470516472861722
q915,37,0.5945945945945946,15.621621621621621,14.0,6.224286444383944,-0.8793575527077827,-0.8726401530961972,0.006717399611585462
q9150,16,0.75,27.5,23.5,16.792855623746664,-0.011551278667371843,0.12094055408696783,0.13249183275433968
q9151,7,0.7142857142857143,21.857142857142858,22.0,12.811824895105971,-0.2109850186642364,-0.35106276252222945,-0.14007774385799304
q9152,15,0.8666666666666667,21.466666666666665,19.0,13.907175263493437,0.6399322719890529,-0.3837245954015159,-1.0236568673905688
q9153,16,0.875,29.125,28.5,15.456929406148772,0.6864668113216544,0.25686555981936326,-0.42960125150229117
q9154,20,0.7,24.25,18.0,20.03385292842829,-0.29075851466298264,-0.15090945737782305,0.1398490572851596
q9155,18,0.4444444444444444,22.055555555555557,22.5,9.812790106447943,-1.7178177208627696,-0.3344663027258441,1.3833514181369255
q9156,14,0.5,32.5,33.0,17.104880095368195,-1.4075874586454244,0.5391713409558768,1.9467587996013012
q9157,7,0.8571428571428571,14.142857142857142,14.0,5.956189257922424,0.5867499413232219,-0.9963331194056892,-1.583083060728911
q9158,13,0.9230769230769231,21.076923076923077,12.0,18.661285854506104,0.9549353074712802,-0.41632514904463075,-1.371260456515911
q9159,12,0.6666666666666666,24.666666666666668,21.0,13.956642819384568,-0.4768966719933896,-0.11605689180541387,0.3608397801879757
q916,47,0.6595744680851063,20.29787234042553,20.0,2.321121295905337,-0.5165005352551784,-0.481489749551865,0.03501078570331334
q9160,20,0.4,30.3,26.5,17.017328629494425,-1.9660019306366454,0.35514979473355696,2.3211517253702025
q9161,15,0.4,23.466666666666665,21.0,10.350063261826447,-1.9660019306366454,-0.21643228065395226,1.7495696499826932
q9162,19,0.6842105263157895,23.36842105263158,21.0,14.233023128219145,-0.37892922076685925,-0.2246501487468149,0.15427907202004434
q9163,9,0.7777777777777778,25.555555555555557,16.0,26.64165493691745,0.14356385244130074,-0.04170475191760778,-0.18526860435890852
q9164,12,0.5,25.166666666666668,22.5,13.855312950983715,-1.4075874586454244,-0.07423381311852296,1.3333536455269015
q9165,13,0.6923076923076923,31.384615384615383,20.0,28.529337127298927,-0.33371347404692253,0.44587370388512015,0.7795871779320427
q9166,13,1.0,20.53846153846154,16.0,16.894848251342697,1.3844849013106808,-0.4613653876305131,-1.8458502889411939
q9167,14,0.42857142857142855,35.142857142857146,34.5,14.004708784257819,-1.806454938639154,0.7602361854437291,2.566691124082883
q9168,6,0.8333333333333334,20.166666666666668,15.0,10.028293307770104,0.4537941146586459,-0.49246459998743203,-0.9462587146460779
q9169,8,0.375,29.875,31.0,10.815828348173008,-2.105605548634451,0.31960017784969963,2.4252057264841507
q917,41,0.7317073170731707,14.560975609756097,14.0,2.6556428646168224,-0.11370026744625383,-0.9613591163225749,-0.847658848876321
q9170,12,0.5833333333333334,27.333333333333332,22.0,16.416916626308105,-0.9422420653194067,0.1069995278580041,1.0492415931774108
q9171,10,1.0,24.7,25.0,9.019115502334163,1.3844849013106808,-0.1132686865596213,-1.497753587870302
q9172,13,1.0,22.923076923076923,20.0,8.190050248742255,1.3844849013106808,-0.2619014738930335,-1.6463863752037142
q9173,13,0.6153846153846154,38.0,28.0,19.689252567496478,-0.763263067886323,0.9992252065116768,1.7624882743979997
q9174,10,0.7,23.3,17.5,19.33936687461901,-0.29075851466298264,-0.2303733068829157,0.060385207780066924
q9175,7,1.0,17.285714285714285,11.0,10.703804397102395,1.3844849013106808,-0.7334451962309464,-2.117930097541627
q9176,12,0.5,26.833333333333332,23.5,16.797366315929267,-1.4075874586454244,0.06517644917111319,1.4727639078165375
q9177,13,0.46153846153846156,42.07692307692308,38.0,18.603142827945042,-1.6223622555651247,1.3402441558047875,2.9626064113699124
q9178,20,0.5,25.4,23.0,10.225870185594554,-1.4075874586454244,-0.05471637639797409,1.3528710822474503
q9179,13,0.8461538461538461,20.53846153846154,18.0,8.780806574715339,0.5253857136318791,-0.4613653876305131,-0.9867511012623922
q918,54,0.8148148148148148,16.37037037037037,15.0,5.8448374133537255,0.3503840272528638,-0.8100101974249372,-1.160394224677801
q9180,14,0.5714285714285714,27.0,26.5,9.181922037770322,-1.0087199786516954,0.07911747540007692,1.0878374540517723
q9181,9,0.4444444444444444,26.77777777777778,23.0,10.317191693694776,-1.7178177208627696,0.060529440428125476,1.7783471612908952
q9182,16,0.375,32.125,24.0,23.329166294576407,-2.105605548634451,0.5078040319407087,2.6134095805751594
q9183,18,0.7777777777777778,25.11111111111111,23.5,11.761797026009493,0.14356385244130074,-0.07888082186151096,-0.2224446743028117
q9184,24,0.7916666666666666,31.291666666666668,26.0,17.46170758786373,0.22112141799563673,0.43809890079589064,0.21697748280025392
q9185,8,0.625,12.875,12.0,7.510706643566522,-0.7095693686563982,-1.102384497504591,-0.3928151288481929
q9186,10,0.9,23.6,25.5,9.651712571122058,0.8260704293194598,-0.2052794596707811,-1.031349888990241
q9187,12,0.5,25.083333333333332,26.0,8.607167555783573,-1.4075874586454244,-0.08120432623300497,1.3263831324124196
q9188,14,0.8571428571428571,22.571428571428573,21.5,10.082080720186267,0.5867499413232219,-0.2913155072552424,-0.8780654485784642
q9189,16,0.6875,22.5,18.5,15.336231610144651,-0.360560323661885,-0.2972902327819412,0.06327009087994379
q919,42,0.6428571428571429,17.80952380952381,17.0,3.7949780373932773,-0.6098524986579655,-0.6896305423684892,-0.07977804371052366
q9190,10,0.7,26.7,20.5,15.620855005764284,-0.29075851466298264,0.054023628187942326,0.34478214285092496
q9191,10,0.7,25.5,26.5,16.105554597370713,-0.29075851466298264,-0.046351760660595785,0.24440675400238684
q9192,11,0.45454545454545453,43.45454545454545,36.0,26.65094233367232,-1.6614122186414342,1.455476974005032,3.1168891926464664
q9193,14,0.35714285714285715,31.571428571428573,31.0,15.809998227578774,-2.2053224186328833,0.4614999091087939,2.666822327741677
q9194,10,0.8,24.2,20.0,16.19190469888511,0.26765595732823894,-0.1550917652465122,-0.42274772257475113
q9195,10,0.7,15.4,12.5,9.299940262651631,-0.29075851466298264,-0.891177950135792,-0.6004194354728094
q9196,13,0.6923076923076923,25.307692307692307,20.0,18.454378953627852,-0.33371347404692253,-0.06243756015555392,0.2712759138913686
